,,,,,,
Interseccion,Horas de control,Atipico ,N,S,O,E
62_SS35-01_Av. Los Próceres - Alt ESSALUD_Día_Típico,21:15 - 21:30,0,0,0,0,0
62_SS35-01_Av. Los Próceres - Alt ESSALUD_Día_Típico,21:30 - 21:45,0,0,0,0,0
62_SS35-01_Av. Los Próceres - Alt ESSALUD_Día_Típico,21:45 - 22:00,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,06:00 - 06:15,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,06:15 - 06:30,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,06:30 - 06:45,1,339,450,116,197
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,06:45 - 07:00,1,362,458,108,232
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,07:00 - 07:15,1,344,454,155,215
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,07:15 - 07:30,1,472,488,105,237
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,07:30 - 07:45,1,457,615,162,280
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,07:45 - 08:00,1,492,538,181,288
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,08:00 - 08:15,1,475,561,160,278
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,08:15 - 08:30,1,527,615,194,306
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,08:30 - 08:45,1,579,575,255,305
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,08:45 - 09:00,1,570,560,210,314
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,09:00 - 09:15,1,592,490,228,267
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,09:15 - 09:30,1,557,489,189,259
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,09:30 - 09:45,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,09:45 - 10:00,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,10:00 - 10:15,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,10:15 - 10:30,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,10:30 - 10:45,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,10:45 - 11:00,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,11:00 - 11:15,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,11:15 - 11:30,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,11:30 - 11:45,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,11:45 - 12:00,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,12:00 - 12:15,1,667,547,221,272
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,12:15 - 12:30,1,722,611,211,303
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,12:30 - 12:45,1,795,409,192,284
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,12:45 - 13:00,1,712,476,193,281
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,13:00 - 13:15,1,732,455,214,300
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,13:15 - 13:30,1,810,535,188,280
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,13:30 - 13:45,1,736,549,183,261
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,13:45 - 14:00,1,717,488,206,290
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,14:00 - 14:15,1,709,530,212,278
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,14:15 - 14:30,1,738,557,200,272
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,14:30 - 14:45,1,733,437,184,268
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,14:45 - 15:00,1,725,489,234,293
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,15:00 - 15:15,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,15:15 - 15:30,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,15:30 - 15:45,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,15:45 - 16:00,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,16:00 - 16:15,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,16:15 - 16:30,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,16:30 - 16:45,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,16:45 - 17:00,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,17:00 - 17:15,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,17:15 - 17:30,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,17:30 - 17:45,1,560,502,156,225
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,17:45 - 18:00,1,640,465,199,279
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,18:00 - 18:15,1,721,496,203,291
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,18:15 - 18:30,1,729,439,170,234
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,18:30 - 18:45,1,605,298,165,167
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,18:45 - 19:00,1,506,246,136,167
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,19:00 - 19:15,1,586,273,137,159
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,19:15 - 19:30,1,555,275,124,157
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,19:30 - 19:45,1,491,268,97,137
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,19:45 - 20:00,1,522,254,109,133
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,20:00 - 20:15,1,556,274,131,124
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,20:15 - 20:30,1,559,275,140,146
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,20:30 - 20:45,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,20:45 - 21:00,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,21:00 - 21:15,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,21:15 - 21:30,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,21:30 - 21:45,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Atípico.,21:45 - 22:00,1,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,06:00 - 06:15,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,06:15 - 06:30,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,06:30 - 06:45,0,450,587,208,251
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,06:45 - 07:00,0,506,533,278,281
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,07:00 - 07:15,0,571,551,214,274
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,07:15 - 07:30,0,668,380,235,252
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,07:30 - 07:45,0,743,439,283,255
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,07:45 - 08:00,0,673,358,270,271
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,08:00 - 08:15,0,677,440,230,246
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,08:15 - 08:30,0,574,493,223,247
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,08:30 - 08:45,0,523,459,188,272
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,08:45 - 09:00,0,599,432,219,236
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,09:00 - 09:15,0,553,426,172,245
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,09:15 - 09:30,0,622,414,190,294
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,09:30 - 09:45,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,09:45 - 10:00,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,10:00 - 10:15,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,10:15 - 10:30,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,10:30 - 10:45,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,10:45 - 11:00,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,11:00 - 11:15,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,11:15 - 11:30,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,11:30 - 11:45,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,11:45 - 12:00,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,12:00 - 12:15,0,576,462,207,210
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,12:15 - 12:30,0,585,466,169,235
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,12:30 - 12:45,0,680,507,159,244
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,12:45 - 13:00,0,665,442,162,234
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,13:00 - 13:15,0,664,454,196,244
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,13:15 - 13:30,0,723,465,177,240
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,13:30 - 13:45,0,661,439,237,229
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,13:45 - 14:00,0,636,489,170,219
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,14:00 - 14:15,0,668,395,189,206
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,14:15 - 14:30,0,694,576,197,221
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,14:30 - 14:45,0,681,418,199,227
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,14:45 - 15:00,0,642,433,227,248
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,15:00 - 15:15,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,15:15 - 15:30,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,15:30 - 15:45,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,15:45 - 16:00,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,16:00 - 16:15,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,16:15 - 16:30,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,16:30 - 16:45,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,16:45 - 17:00,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,17:00 - 17:15,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,17:15 - 17:30,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,17:30 - 17:45,0,582,483,159,194
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,17:45 - 18:00,0,711,440,212,235
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,18:00 - 18:15,0,795,445,167,219
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,18:15 - 18:30,0,674,375,194,203
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,18:30 - 18:45,0,537,254,162,169
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,18:45 - 19:00,0,532,290,146,161
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,19:00 - 19:15,0,539,262,172,138
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,19:15 - 19:30,0,488,291,143,143
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,19:30 - 19:45,0,462,246,145,148
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,19:45 - 20:00,0,507,304,154,135
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,20:00 - 20:15,0,500,244,183,147
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,20:15 - 20:30,0,527,287,155,147
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,20:30 - 20:45,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,20:45 - 21:00,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,21:00 - 21:15,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,21:15 - 21:30,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,21:30 - 21:45,0,0,0,0,0
63_SS36-01_ Av. Próceres - Av. Paseo de la Repúbica_Día_Típico.,21:45 - 22:00,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,06:00 - 06:15,1,10,42,97,165
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,06:15 - 06:30,1,14,42,112,193
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,06:30 - 06:45,1,16,44,108,202
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,06:45 - 07:00,1,17,52,131,246
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,07:00 - 07:15,1,19,59,113,212
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,07:15 - 07:30,1,21,64,128,231
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,07:30 - 07:45,1,18,72,129,254
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,07:45 - 08:00,1,17,78,113,274
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,08:00 - 08:15,1,14,87,151,290
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,08:15 - 08:30,1,17,77,127,238
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,08:30 - 08:45,1,13,62,120,253
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,08:45 - 09:00,1,9,58,116,224
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,09:00 - 09:15,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,09:15 - 09:30,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,09:30 - 09:45,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,09:45 - 10:00,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,10:00 - 10:15,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,10:15 - 10:30,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,10:30 - 10:45,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,10:45 - 11:00,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,11:00 - 11:15,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,11:15 - 11:30,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,11:30 - 11:45,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,11:45 - 12:00,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,12:00 - 12:15,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,12:15 - 12:30,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,12:30 - 12:45,1,0,0,0,1
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,12:45 - 13:00,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,13:00 - 13:15,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,13:15 - 13:30,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,13:30 - 13:45,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,13:45 - 14:00,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,14:00 - 14:15,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,14:15 - 14:30,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,14:30 - 14:45,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,14:45 - 15:00,1,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,15:00 - 15:15,1,12,49,182,194
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,15:15 - 15:30,1,9,46,200,175
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,15:30 - 15:45,1,15,51,188,210
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,15:45 - 16:00,1,12,75,194,175
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,16:00 - 16:15,1,13,77,189,200
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,16:15 - 16:30,1,16,80,179,174
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,16:30 - 16:45,1,13,85,189,172
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,16:45 - 17:00,1,13,85,161,182
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,17:00 - 17:15,1,10,74,144,171
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,17:15 - 17:30,1,10,74,190,169
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,17:30 - 17:45,1,9,72,204,154
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Atipico,17:45 - 18:00,1,6,66,237,151
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,06:00 - 06:15,0,493,68,161,247
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,06:15 - 06:30,0,570,69,187,288
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,06:30 - 06:45,0,590,72,186,302
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,06:45 - 07:00,0,693,82,214,367
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,07:00 - 07:15,0,634,91,191,318
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,07:15 - 07:30,0,692,101,214,340
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,07:30 - 07:45,0,734,110,214,377
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,07:45 - 08:00,0,746,120,189,405
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,08:00 - 08:15,0,832,133,247,425
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,08:15 - 08:30,0,710,116,210,352
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,08:30 - 08:45,0,694,97,199,375
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,08:45 - 09:00,0,639,93,191,336
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,09:00 - 09:15,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,09:15 - 09:30,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,09:30 - 09:45,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,09:45 - 10:00,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,10:00 - 10:15,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,10:15 - 10:30,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,10:30 - 10:45,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,10:45 - 11:00,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,11:00 - 11:15,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,11:15 - 11:30,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,11:30 - 11:45,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,11:45 - 12:00,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,12:00 - 12:15,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,12:15 - 12:30,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,12:30 - 12:45,0,2,0,0,2
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,12:45 - 13:00,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,13:00 - 13:15,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,13:15 - 13:30,0,1,0,0,1
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,13:30 - 13:45,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,13:45 - 14:00,0,1,0,0,1
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,14:00 - 14:15,0,1,0,0,1
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,14:15 - 14:30,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,14:30 - 14:45,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,14:45 - 15:00,0,0,0,0,0
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,15:00 - 15:15,0,689,80,293,294
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,15:15 - 15:30,0,677,74,317,268
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,15:30 - 15:45,0,730,80,296,327
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,15:45 - 16:00,0,713,113,308,269
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,16:00 - 16:15,0,749,120,300,306
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,16:15 - 16:30,0,700,125,282,264
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,16:30 - 16:45,0,724,131,299,269
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,16:45 - 17:00,0,692,130,261,277
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,17:00 - 17:15,0,630,115,235,261
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,17:15 - 17:30,0,693,115,300,259
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,17:30 - 17:45,0,694,112,323,241
SP02 Av. Los Héroes - Ca. Buckinghan_Día_Tipico,17:45 - 18:00,0,709,103,368,225
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,06:00 - 06:15,1,213,144,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,06:15 - 06:30,1,262,188,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,06:30 - 06:45,1,279,182,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,06:45 - 07:00,1,329,215,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,07:00 - 07:15,1,305,181,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,07:15 - 07:30,1,295,187,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,07:30 - 07:45,1,313,190,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,07:45 - 08:00,1,343,215,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,08:00 - 08:15,1,307,192,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,08:15 - 08:30,1,316,209,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,08:30 - 08:45,1,292,180,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,08:45 - 09:00,1,323,203,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,09:00 - 09:15,1,69,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,09:15 - 09:30,1,84,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,09:30 - 09:45,1,71,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,09:45 - 10:00,1,60,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,10:00 - 10:15,1,68,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,10:15 - 10:30,1,65,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,10:30 - 10:45,1,69,0,0,0
